date,ydd_hrel,mjd_hrel,3003430_hrf,3003420_hrf,8000701_hrf,3003452_hrf,3003431_hrf,3003450_hrf,3003454_hrf,8000735_hrf,3004620_hwl
2023-05-22 08:00:00,8.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.39
2023-05-22 09:00:00,8.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.39
2023-05-22 10:00:00,8.671,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2023-05-22 11:00:00,8.669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46
2023-05-22 12:00:00,8.669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2023-05-22 13:00:00,8.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51
2023-05-22 14:00:00,8.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2023-05-22 15:00:00,8.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47
2023-05-22 16:00:00,8.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44
2023-05-22 17:00:00,8.663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2023-05-22 18:00:00,8.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2023-05-22 19:00:00,8.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2023-05-22 20:00:00,8.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2023-05-22 21:00:00,8.665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39
2023-05-22 22:00:00,8.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2023-05-22 23:00:00,8.663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47
2023-05-23 00:00:00,8.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2023-05-23 01:00:00,8.666,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.51
2023-05-23 02:00:00,8.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2023-05-23 03:00:00,8.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47
2023-05-23 04:00:00,8.669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45
2023-05-23 05:00:00,8.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43
2023-05-23 06:00:00,8.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2023-05-23 07:00:00,8.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2023-05-23 08:00:00,8.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2023-05-23 09:00:00,8.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2023-05-23 10:00:00,8.662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2023-05-23 11:00:00,8.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2023-05-23 12:00:00,8.663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2023-05-23 13:00:00,8.663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43
2023-05-23 14:00:00,8.657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43
2023-05-23 15:00:00,8.652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44
2023-05-23 16:00:00,8.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45
2023-05-23 17:00:00,8.772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47
2023-05-23 18:00:00,8.781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51
2023-05-23 19:00:00,8.773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2023-05-23 20:00:00,8.758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47
2023-05-23 21:00:00,8.762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45
2023-05-23 22:00:00,8.772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44
2023-05-23 23:00:00,8.778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47
2023-05-24 00:00:00,8.772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48
2023-05-24 01:00:00,8.783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47
2023-05-24 02:00:00,8.772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45
2023-05-24 03:00:00,8.792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43
2023-05-24 04:00:00,8.772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2023-05-24 05:00:00,8.779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2023-05-24 06:00:00,8.789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2023-05-24 07:00:00,8.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2023-05-24 08:00:00,8.819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39
2023-05-24 09:00:00,8.741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39
2023-05-24 10:00:00,8.698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2023-05-24 11:00:00,8.651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45
2023-05-24 12:00:00,8.652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49
2023-05-24 13:00:00,8.651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2023-05-24 14:00:00,8.652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49
2023-05-24 15:00:00,8.653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45
2023-05-24 16:00:00,8.651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43
2023-05-24 17:00:00,8.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43
2023-05-24 18:00:00,8.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2023-05-24 19:00:00,8.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2023-05-24 20:00:00,8.649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2023-05-24 21:00:00,8.649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2023-05-24 22:00:00,8.649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47
2023-05-24 23:00:00,8.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49
2023-05-25 00:00:00,8.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49
2023-05-25 01:00:00,8.651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48
2023-05-25 02:00:00,8.655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45
2023-05-25 03:00:00,8.651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43
2023-05-25 04:00:00,8.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2023-05-25 05:00:00,8.653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2023-05-25 06:00:00,8.654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2023-05-25 07:00:00,8.654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2023-05-25 08:00:00,8.653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2023-05-25 09:00:00,8.654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2023-05-25 10:00:00,8.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44
2023-05-25 11:00:00,8.659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47
2023-05-25 12:00:00,8.649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47
2023-05-25 13:00:00,8.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44
2023-05-25 14:00:00,8.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44
2023-05-25 15:00:00,8.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2023-05-25 16:00:00,8.645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2023-05-25 17:00:00,8.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2023-05-25 18:00:00,8.777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46
2023-05-25 19:00:00,8.763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49
2023-05-25 20:00:00,8.759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49
2023-05-25 21:00:00,8.763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46
2023-05-25 22:00:00,8.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44
2023-05-25 23:00:00,8.902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2023-05-26 00:00:00,8.949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2023-05-26 01:00:00,8.773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2023-05-26 02:00:00,8.776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44
2023-05-26 03:00:00,8.776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47
2023-05-26 04:00:00,8.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47
2023-05-26 05:00:00,8.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45
2023-05-26 06:00:00,8.661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43
2023-05-26 07:00:00,8.659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2023-05-26 08:00:00,8.661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2023-05-26 09:00:00,8.659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2023-05-26 10:00:00,8.652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2023-05-26 11:00:00,8.659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2023-05-26 12:00:00,8.655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2023-05-26 13:00:00,8.654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43
2023-05-26 14:00:00,8.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48
2023-05-26 15:00:00,8.826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48
2023-05-26 16:00:00,8.807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47
2023-05-26 17:00:00,8.798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44
2023-05-26 18:00:00,8.801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2023-05-26 19:00:00,8.796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2023-05-26 20:00:00,8.807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2023-05-26 21:00:00,8.792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46
2023-05-26 22:00:00,8.802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47
2023-05-26 23:00:00,8.803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46
2023-05-27 00:00:00,8.751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44
2023-05-27 01:00:00,8.654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43
2023-05-27 02:00:00,8.654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2023-05-27 03:00:00,8.655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2023-05-27 04:00:00,8.658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2023-05-27 05:00:00,8.652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2023-05-27 06:00:00,8.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39
2023-05-27 07:00:00,8.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39
2023-05-27 08:00:00,8.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39
2023-05-27 09:00:00,8.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39
2023-05-27 10:00:00,8.823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2023-05-27 11:00:00,8.824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44
2023-05-27 12:00:00,8.828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45
2023-05-27 13:00:00,8.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45
2023-05-27 14:00:00,8.829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44
2023-05-27 15:00:00,8.835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43
2023-05-27 16:00:00,8.828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43
2023-05-27 17:00:00,8.822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2023-05-27 18:00:00,8.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44
2023-05-27 19:00:00,8.653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2023-05-27 20:00:00,8.653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2023-05-27 21:00:00,8.653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49
2023-05-27 22:00:00,8.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46
2023-05-27 23:00:00,8.649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44
2023-05-28 00:00:00,8.646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43
2023-05-28 01:00:00,8.651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43
2023-05-28 02:00:00,8.655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45
2023-05-28 03:00:00,8.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47
2023-05-28 04:00:00,8.652,0.0,0.0,0.0,0.5,2.0,0.0,0.0,1.0,0.0,0.47
2023-05-28 05:00:00,8.656,0.0,2.0,3.0,1.5,0.0,1.0,1.0,2.0,2.0,0.45
2023-05-28 06:00:00,8.659,0.0,2.0,2.0,2.5,2.0,3.0,3.0,3.0,3.5,0.43
2023-05-28 07:00:00,8.659,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.42
2023-05-28 08:00:00,8.661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2023-05-28 09:00:00,8.657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2023-05-28 10:00:00,8.654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.41
2023-05-28 11:00:00,8.726,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.41
2023-05-28 12:00:00,8.807,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.41
2023-05-28 13:00:00,8.813,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.45
2023-05-28 14:00:00,8.801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.49
2023-05-28 15:00:00,8.793,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.51
2023-05-28 16:00:00,8.809,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.49
2023-05-28 17:00:00,8.812,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.47
2023-05-28 18:00:00,8.808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44
2023-05-28 19:00:00,8.811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43
2023-05-28 20:00:00,8.812,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.5,0.42
2023-05-28 21:00:00,8.807,0.0,1.0,1.0,2.0,3.0,4.0,2.0,2.0,2.0,0.42
2023-05-28 22:00:00,8.8,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0.44
2023-05-28 23:00:00,8.806,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.5,0.49
2023-05-29 00:00:00,8.813,0.0,3.0,5.0,3.5,4.0,4.0,4.0,3.0,2.5,0.52
2023-05-29 01:00:00,8.663,0.0,11.0,11.0,10.0,9.0,10.0,5.0,7.0,7.5,0.54
2023-05-29 02:00:00,8.631,0.0,6.0,6.0,8.5,8.0,10.0,9.0,5.0,6.5,0.54
2023-05-29 03:00:00,8.625,0.0,6.0,6.0,11.5,12.0,10.0,6.0,1.0,1.5,0.54
2023-05-29 04:00:00,8.634,0.0,15.0,15.0,12.5,10.0,11.0,14.0,14.0,14.0,0.52
2023-05-29 05:00:00,8.636,0.0,15.0,15.0,11.0,12.0,11.0,9.0,11.0,13.0,0.51
2023-05-29 06:00:00,8.639,0.0,10.0,10.0,7.5,8.0,8.0,7.0,8.0,10.5,0.59
2023-05-29 07:00:00,8.636,0.0,9.0,9.0,12.0,11.0,9.0,7.0,6.0,8.5,0.69
2023-05-29 08:00:00,8.633,0.0,13.0,13.0,17.5,18.0,14.0,9.0,11.0,11.0,0.82
2023-05-29 09:00:00,8.644,0.0,7.0,6.0,7.5,7.0,9.0,9.0,10.0,10.0,0.94
2023-05-29 10:00:00,8.644,0.0,6.0,6.0,2.5,3.0,3.0,2.0,6.0,6.0,1.05
2023-05-29 11:00:00,8.655,12.047,3.0,3.0,5.0,5.0,5.0,4.0,4.0,4.0,1.29
2023-05-29 12:00:00,8.664,58.718,4.0,4.0,2.5,2.0,3.0,3.0,3.0,3.0,1.68
2023-05-29 13:00:00,8.697,57.976,1.0,1.0,2.0,1.0,2.0,2.0,3.0,3.5,2.01
2023-05-29 14:00:00,8.712,56.491,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.1
2023-05-29 15:00:00,8.73,54.154,1.0,1.0,5.0,4.0,3.0,1.0,2.0,1.5,2.3
2023-05-29 16:00:00,8.749,27.474,5.0,5.0,4.5,4.0,5.0,6.0,6.0,6.5,2.37
2023-05-29 17:00:00,8.742,27.474,1.0,1.0,1.0,1.0,1.0,3.0,5.0,4.0,2.35
2023-05-29 18:00:00,8.749,28.642,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,2.32
2023-05-29 19:00:00,8.769,29.739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24
2023-05-29 20:00:00,8.779,30.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14
2023-05-29 21:00:00,8.777,19.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09
2023-05-29 22:00:00,8.777,19.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05
2023-05-29 23:00:00,8.794,19.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03
2023-05-30 00:00:00,8.784,6.433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.97
2023-05-30 01:00:00,8.731,6.433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92
2023-05-30 02:00:00,8.796,6.433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87
2023-05-30 03:00:00,8.817,6.433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82
2023-05-30 04:00:00,8.806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76
2023-05-30 05:00:00,8.823,5.952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7
2023-05-30 06:00:00,8.828,5.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64
2023-05-30 07:00:00,8.828,5.493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58
2023-05-30 08:00:00,8.797,5.493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53
2023-05-30 09:00:00,8.625,5.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49
2023-05-30 10:00:00,8.614,5.952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44
2023-05-30 11:00:00,8.817,6.163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39
2023-05-30 12:00:00,8.656,6.231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29
2023-05-30 13:00:00,8.637,6.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39
2023-05-30 14:00:00,8.638,6.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37
2023-05-30 15:00:00,8.628,6.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28
2023-05-30 16:00:00,8.644,6.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24
